Student ID,Session ID,Date,EEG Data (PSD Features),Engagement Level,Attention Level,Internet Connectivity,Adaptivity Level,Learning Mode Prediction,Performance Metrics
4910,140,2025-01-15,"[0.38186467508196764, 0.3895055408126262, 0.890192318084992]",Moderate,High,Moderate (Wi-Fi),High,Kinesthetic Learner,70
4911,107,2025-01-14,"[0.7824788906763819, 0.710850666199119, 0.9117055627714336]",High,Moderate,Low (Mobile),Low,Visual Learner,50
4912,173,2025-01-04,"[0.4992597354315358, 0.6312993038338051, 0.8406909690192282]",High,Moderate,Low (Mobile),Low,Visual Learner,62
4913,101,2025-01-11,"[0.27481925218616776, 0.4116505519972665, 0.10533972072602615]",High,Moderate,Low (Mobile),High,Auditory Learner,91
4914,103,2025-01-12,"[0.38900985869232696, 0.0949389923205275, 0.7042989669564816]",High,Moderate,Low (Mobile),Moderate,Auditory Learner,98
4915,112,2025-01-29,"[0.1241942929001768, 0.4525480126569099, 0.6772160417439873]",Low,Moderate,Moderate (Wi-Fi),High,Visual Learner,68
4916,120,2025-01-28,"[0.674073882786374, 0.0968603008303387, 0.40782971339127716]",Low,Moderate,High (Mobile/Wi-Fi),Low,Auditory Learner,96
4917,164,2025-01-29,"[0.5062585032769261, 0.6574587852408351, 0.07033233916222159]",Low,Low,High (Mobile/Wi-Fi),High,Kinesthetic Learner,51
4918,166,2025-01-22,"[0.34202663040223946, 0.24138649259418032, 0.8190109433797429]",High,Moderate,Moderate (Wi-Fi),Moderate,Kinesthetic Learner,92
4919,127,2025-01-05,"[0.034926170894107544, 0.38804752099787676, 0.7500794514484542]",High,Low,Moderate (Wi-Fi),Low,Auditory Learner,56
4920,176,2025-01-19,"[0.5111078017838997, 0.7483431746024365, 0.8242283587335668]",High,High,Moderate (Wi-Fi),High,Visual Learner,77
4921,142,2025-01-26,"[0.43973828342649546, 0.06806440803499847, 0.12029050354085968]",High,Low,Low (Mobile),Moderate,Visual Learner,61
4922,156,2025-01-23,"[0.0391682251587272, 0.9553394424024448, 0.7827749445065525]",Moderate,Moderate,Moderate (Wi-Fi),Moderate,Visual Learner,78
4923,188,2025-01-21,"[0.09366483941688508, 0.21419795864439928, 0.7715440940996473]",High,Moderate,Moderate (Wi-Fi),Low,Kinesthetic Learner,56
4924,187,2025-01-19,"[0.7942110902186587, 0.062089385202362735, 0.9400002075941224]",Moderate,Moderate,Moderate (Wi-Fi),Low,Auditory Learner,55
4925,144,2025-01-07,"[0.32945786447563974, 0.9944704053091632, 0.7860146031007876]",Low,Moderate,High (Mobile/Wi-Fi),Low,Auditory Learner,88
4926,136,2025-01-12,"[0.9990720288075916, 0.5692920696075274, 0.8842237022218143]",Low,Low,Low (Mobile),Moderate,Kinesthetic Learner,94
4927,137,2025-01-17,"[0.9063856318784592, 0.11065068845367831, 0.3950288497243022]",High,Low,High (Mobile/Wi-Fi),Low,Auditory Learner,91
4928,160,2025-01-27,"[0.18108626379996062, 0.8482208780133045, 0.07681963882511711]",High,Moderate,Moderate (Wi-Fi),Low,Visual Learner,67
4929,122,2025-01-29,"[0.16865029140416832, 0.6570806793254904, 0.39418567551196193]",Low,High,High (Mobile/Wi-Fi),High,Auditory Learner,95
4930,153,2025-01-16,"[0.3427672072915323, 0.3756236286271728, 0.8288905556795646]",Moderate,Moderate,Low (Mobile),High,Auditory Learner,70
4931,182,2025-01-26,"[0.5972401002075332, 0.17683716426536955, 0.3496747322732805]",High,High,Low (Mobile),High,Auditory Learner,66
4932,198,2025-01-29,"[0.7180762114222787, 0.6421942434479946, 0.7080128535022537]",Moderate,High,Moderate (Wi-Fi),Moderate,Kinesthetic Learner,58
4933,138,2025-01-15,"[0.5821177766876634, 0.892796898770012, 0.34618592660171676]",Moderate,Moderate,High (Mobile/Wi-Fi),Moderate,Auditory Learner,56
4934,145,2025-01-18,"[0.5676038834210536, 0.2046564733506917, 0.44841223836980826]",High,High,Moderate (Wi-Fi),High,Visual Learner,87
4935,197,2025-01-30,"[0.3172567729633262, 0.41005068397485855, 0.35002770485727275]",High,Low,High (Mobile/Wi-Fi),Low,Auditory Learner,71
4936,129,2025-01-24,"[0.5856212924475561, 0.5239334548446317, 0.7253059198683612]",Low,Moderate,High (Mobile/Wi-Fi),Low,Visual Learner,89
4937,159,2025-01-06,"[0.6472935860129928, 0.18955271964029996, 0.2683524439557827]",High,Moderate,Moderate (Wi-Fi),Moderate,Kinesthetic Learner,56
4938,160,2025-01-12,"[0.45533254091825137, 0.6605654726004718, 0.025409677771093042]",High,Low,Moderate (Wi-Fi),High,Kinesthetic Learner,51
4939,144,2025-01-05,"[0.9445321320057373, 0.6751837407818289, 0.4212742102437005]",High,Low,Moderate (Wi-Fi),Moderate,Kinesthetic Learner,75
4940,162,2025-01-30,"[0.61004983386992, 0.669361514773472, 0.3894250914374989]",Low,High,Moderate (Wi-Fi),Moderate,Visual Learner,71
4941,148,2025-01-13,"[0.003892767829725585, 0.28313649539973706, 0.31143404954056975]",Moderate,High,Low (Mobile),Low,Kinesthetic Learner,56
4942,144,2025-01-02,"[0.09200465753082243, 0.04313754897046962, 0.2884491290227369]",Low,High,High (Mobile/Wi-Fi),Low,Visual Learner,85
4943,161,2025-01-19,"[0.4963363048243927, 0.006678472537071434, 0.9224847807103717]",Low,High,High (Mobile/Wi-Fi),Moderate,Auditory Learner,99
4944,106,2025-01-12,"[0.7526740349496216, 0.5104658301263811, 0.288011449099999]",Low,High,Moderate (Wi-Fi),Moderate,Kinesthetic Learner,78
4945,182,2025-01-25,"[0.18395998432221794, 0.9367039223444928, 0.6342462374793094]",Moderate,High,Low (Mobile),High,Kinesthetic Learner,97
4946,117,2025-01-07,"[0.7249948691781359, 0.9858137300290682, 0.7861167535096829]",Moderate,Low,High (Mobile/Wi-Fi),Low,Visual Learner,58
4947,159,2025-01-01,"[0.06893834549860878, 0.7515239193272076, 0.4583522816192489]",Low,High,Moderate (Wi-Fi),High,Kinesthetic Learner,65
4948,145,2025-01-18,"[0.9074990950328362, 0.7672466822431623, 0.34566665644565076]",Low,High,Moderate (Wi-Fi),High,Visual Learner,72
4949,180,2025-01-08,"[0.25181846180771117, 0.7951149614930374, 0.39266326004489793]",High,High,Low (Mobile),Low,Auditory Learner,70
4950,158,2025-01-20,"[0.5702760181710304, 0.36416025034542854, 0.2038601697622543]",Moderate,Low,Moderate (Wi-Fi),Low,Kinesthetic Learner,84
4951,112,2025-01-25,"[0.45571785077728655, 0.7567857286270231, 0.7238710221190952]",High,Moderate,High (Mobile/Wi-Fi),Moderate,Auditory Learner,95
4952,122,2025-01-04,"[0.2437739655482395, 0.2356187134366814, 0.5884000430719633]",High,Low,Low (Mobile),Low,Auditory Learner,65
4953,175,2025-01-22,"[0.6953212212224695, 0.5825773675448552, 0.6662936538111988]",Moderate,High,Low (Mobile),Moderate,Visual Learner,87
4954,115,2025-01-05,"[0.10643554370813635, 0.09908041447483706, 0.2042197840106479]",High,Low,Moderate (Wi-Fi),Low,Visual Learner,66
4955,162,2025-01-19,"[0.7407174512101452, 0.6241989213330434, 0.8747784321055552]",Low,High,Low (Mobile),High,Kinesthetic Learner,78
4956,183,2025-01-25,"[0.79099718463268, 0.22057468088788024, 0.8310593637072783]",Low,Low,High (Mobile/Wi-Fi),High,Visual Learner,97
4957,171,2025-01-14,"[0.2538637927959484, 0.9755269132969651, 0.9067265187264206]",High,High,High (Mobile/Wi-Fi),Low,Kinesthetic Learner,97
4958,166,2025-01-21,"[0.27285940012766974, 0.16084187460565447, 0.6317197051096825]",Moderate,Low,Moderate (Wi-Fi),High,Auditory Learner,71
4959,108,2025-01-08,"[0.3308778128294809, 0.37814426429158254, 0.4038938859943271]",High,Moderate,Low (Mobile),Moderate,Auditory Learner,57
4960,192,2025-01-16,"[0.8481333529450757, 0.7190772179125418, 0.7457217672803855]",High,Moderate,Low (Mobile),Low,Auditory Learner,51
4961,127,2025-01-21,"[0.27608753466702385, 0.5230058344283322, 0.5684133424553663]",Moderate,Moderate,Low (Mobile),Low,Kinesthetic Learner,78
4962,123,2025-01-14,"[0.904140161461828, 0.38994708033366976, 0.46928763494921577]",High,Moderate,Low (Mobile),High,Auditory Learner,77
4963,184,2025-01-08,"[0.056381780549661586, 0.8365547893700456, 0.38060757631513664]",Low,Low,High (Mobile/Wi-Fi),Moderate,Kinesthetic Learner,81
4964,125,2025-01-11,"[0.057631515265426425, 0.2856251408480359, 0.9615717907779955]",Moderate,High,High (Mobile/Wi-Fi),Low,Auditory Learner,63
4965,169,2025-01-08,"[0.15555991896109655, 0.281256088851219, 0.7404733731064096]",Low,Moderate,High (Mobile/Wi-Fi),High,Visual Learner,97
4966,167,2025-01-02,"[0.17364185881232364, 0.6076327392520932, 0.503470475186278]",High,Low,High (Mobile/Wi-Fi),Low,Auditory Learner,61
4967,103,2025-01-24,"[0.2346467028768625, 0.380599351718959, 0.8046887443841896]",Moderate,High,Low (Mobile),Low,Visual Learner,98
4968,182,2025-01-04,"[0.8016236902396914, 0.33340589641795915, 0.210436597893922]",High,High,Low (Mobile),Moderate,Kinesthetic Learner,51
4969,168,2025-01-21,"[0.4633473946473864, 0.7685154475216137, 0.5980083158404758]",Moderate,Low,Moderate (Wi-Fi),Low,Auditory Learner,81
4970,195,2025-01-10,"[0.5654351190000655, 0.5483099507894083, 0.04163976485354237]",Moderate,High,Moderate (Wi-Fi),Low,Auditory Learner,65
4971,122,2025-01-11,"[0.10618309478724286, 0.1023644669890823, 0.9588719037261934]",Low,Moderate,Moderate (Wi-Fi),High,Kinesthetic Learner,69
4972,164,2025-01-20,"[0.08656911319675964, 0.46941361663537406, 0.9230581074824389]",High,High,Low (Mobile),Low,Auditory Learner,77
4973,162,2025-01-10,"[0.0006081812635864159, 0.734261177052292, 0.8178818015518468]",High,Moderate,High (Mobile/Wi-Fi),High,Kinesthetic Learner,67
4974,192,2025-01-05,"[0.3081922562259969, 0.3573357480806886, 0.09554402690063712]",Moderate,Moderate,High (Mobile/Wi-Fi),High,Visual Learner,90
4975,124,2025-01-25,"[0.31856229257745017, 0.8198725613982457, 0.8877652088537255]",High,Moderate,Low (Mobile),High,Auditory Learner,95
4976,137,2025-01-09,"[0.24062099067959408, 0.10565893345071997, 0.8222227221841831]",Low,High,Moderate (Wi-Fi),Moderate,Auditory Learner,94
4977,188,2025-01-14,"[0.5026253946308931, 0.2055361503811478, 0.9593823804175717]",Low,Moderate,Moderate (Wi-Fi),Moderate,Auditory Learner,61
4978,156,2025-01-04,"[0.3520358231765449, 0.44367627640912244, 0.3565400495573673]",Moderate,Low,Low (Mobile),High,Kinesthetic Learner,87
4979,192,2025-01-15,"[0.8484177294590017, 0.2300472809534425, 0.7533783465236146]",Low,High,Low (Mobile),High,Visual Learner,99
4980,196,2025-01-17,"[0.8833434619111566, 0.5953204370024804, 0.8791271470611469]",Low,Moderate,High (Mobile/Wi-Fi),High,Auditory Learner,82
4981,142,2025-01-26,"[0.031828653633343196, 0.5406670103822127, 0.0855680435278996]",Moderate,High,High (Mobile/Wi-Fi),High,Auditory Learner,88
4982,150,2025-01-14,"[0.9898026887553294, 0.4830421893403287, 0.4565519893036165]",Moderate,High,Moderate (Wi-Fi),High,Visual Learner,76
4983,161,2025-01-27,"[0.1362880688233381, 0.38045275254231425, 0.40475885230330044]",Moderate,Moderate,Moderate (Wi-Fi),High,Kinesthetic Learner,55
4984,124,2025-01-26,"[0.3778121555180296, 0.3368646542382383, 0.03559844961243097]",Moderate,High,Moderate (Wi-Fi),High,Visual Learner,71
4985,133,2025-01-17,"[0.930392231142179, 0.0376504541633258, 0.42407592811635464]",Low,Moderate,High (Mobile/Wi-Fi),High,Kinesthetic Learner,90
4986,182,2025-01-10,"[0.686878170233009, 0.7297706700671094, 0.40669667006163324]",High,Moderate,High (Mobile/Wi-Fi),Moderate,Auditory Learner,84
4987,164,2025-01-16,"[0.35526191330021395, 0.19564487791221297, 0.45743954591765]",High,Moderate,High (Mobile/Wi-Fi),High,Auditory Learner,63
4988,136,2025-01-18,"[0.9648219365222677, 0.21183896126391655, 0.39070257441748724]",Moderate,Low,Moderate (Wi-Fi),Moderate,Auditory Learner,80
4989,174,2025-01-25,"[0.24097470293207568, 0.6349336560299752, 0.17320594442147608]",Moderate,Low,High (Mobile/Wi-Fi),Low,Kinesthetic Learner,96
4990,150,2025-01-07,"[0.7706173662285165, 0.8682144748228239, 0.9697632724242444]",Low,Moderate,Low (Mobile),Low,Visual Learner,77
4991,125,2025-01-06,"[0.11848665262212854, 0.21726419215303028, 0.06285070238381962]",Low,Moderate,Low (Mobile),Moderate,Auditory Learner,80
4992,124,2025-01-18,"[0.6362587468514561, 0.9945906519196883, 0.47642679666164345]",Low,High,High (Mobile/Wi-Fi),High,Kinesthetic Learner,90
4993,194,2025-01-06,"[0.3037365889684156, 0.26216667781559466, 0.03651928442554031]",High,Moderate,Moderate (Wi-Fi),High,Auditory Learner,83
4994,100,2025-01-04,"[0.16023847887620513, 0.38018784223013147, 0.15145513966115953]",Low,Moderate,High (Mobile/Wi-Fi),High,Auditory Learner,70
4995,191,2025-01-05,"[0.7997031851053552, 0.6997951775605069, 0.05591201582054883]",High,High,High (Mobile/Wi-Fi),High,Auditory Learner,95
4996,139,2025-01-14,"[0.23235646535214827, 0.6573056546328869, 0.6178916023208061]",High,High,Low (Mobile),Low,Kinesthetic Learner,73
4997,129,2025-01-05,"[0.9975966583278468, 0.07147721517891115, 0.9486036038228827]",Low,Low,High (Mobile/Wi-Fi),High,Visual Learner,84
4998,156,2025-01-23,"[0.07992799101007342, 0.9713319639084567, 0.8700778760057648]",Low,High,Moderate (Wi-Fi),Low,Kinesthetic Learner,63
4999,175,2025-01-25,"[0.3465508198713715, 0.5977208388441314, 0.7211149629137208]",Moderate,Low,Moderate (Wi-Fi),Moderate,Auditory Learner,68
5000,183,2025-01-18,"[0.32211566922234924, 0.3086218529741728, 0.24470417971041103]",Moderate,High,Moderate (Wi-Fi),Low,Auditory Learner,90
5001,177,2025-01-09,"[0.20606739058326307, 0.19542262282214362, 0.8887714078889104]",Moderate,High,Moderate (Wi-Fi),High,Visual Learner,97
5002,162,2025-01-03,"[0.3655561421941954, 0.4357554685547038, 0.08764951828429679]",Moderate,Moderate,Low (Mobile),Low,Visual Learner,95
5003,111,2025-01-21,"[0.47532196040427854, 0.9613633581661357, 0.5739152706152385]",Low,High,High (Mobile/Wi-Fi),Low,Kinesthetic Learner,97
5004,140,2025-01-06,"[0.15720776245405743, 0.07448832488741397, 0.7418269142532523]",Low,High,Moderate (Wi-Fi),Low,Kinesthetic Learner,66
5005,141,2025-01-20,"[0.42509147549349546, 0.5622119652998302, 0.6916864804665912]",Low,Low,Low (Mobile),Low,Kinesthetic Learner,83
5006,143,2025-01-05,"[0.11148473766975131, 0.5254197451040378, 0.6024749202152817]",Moderate,Moderate,High (Mobile/Wi-Fi),Low,Kinesthetic Learner,58
5007,103,2025-01-06,"[0.7747124572531469, 0.6656972994163186, 0.08512785829626013]",Moderate,Moderate,High (Mobile/Wi-Fi),Low,Visual Learner,65
5008,179,2025-01-25,"[0.5812451610763487, 0.07415798493120918, 0.9859171479102379]",Moderate,Moderate,Low (Mobile),Low,Auditory Learner,89
5009,119,2025-01-02,"[0.14202311063198125, 0.44597376835524505, 0.4184598029403185]",High,High,Moderate (Wi-Fi),Low,Auditory Learner,76
5010,133,2025-01-04,"[0.9336659074812531, 0.34001366884340445, 0.10534029018292068]",High,Moderate,Low (Mobile),Moderate,Auditory Learner,61
5011,151,2025-01-17,"[0.4455145276070793, 0.3317695125905118, 0.6428350413808214]",High,Low,Low (Mobile),Moderate,Visual Learner,85
5012,193,2025-01-25,"[0.3285423634166985, 0.28024911565622357, 0.8883956389651602]",Low,High,Low (Mobile),High,Kinesthetic Learner,56
5013,113,2025-01-14,"[0.333492265676276, 0.027043892582826357, 0.0812764629305659]",Low,Low,High (Mobile/Wi-Fi),Moderate,Visual Learner,86
5014,144,2025-01-29,"[0.9089836316964958, 0.6585058405377144, 0.4468614390033451]",High,Low,Low (Mobile),High,Auditory Learner,62
5015,167,2025-01-10,"[0.35135572823968, 0.7333008781895733, 0.5369753286461102]",High,High,High (Mobile/Wi-Fi),High,Kinesthetic Learner,85
5016,142,2025-01-27,"[0.41588813949255343, 0.6324289218163147, 0.5678914439691173]",High,Low,High (Mobile/Wi-Fi),High,Auditory Learner,95
5017,156,2025-01-27,"[0.5243832435572297, 0.5413038382737574, 0.50834148349759]",High,Moderate,High (Mobile/Wi-Fi),High,Auditory Learner,99
5018,170,2025-01-08,"[0.5935124000565513, 0.4437135618474116, 0.33025471003779994]",Moderate,High,High (Mobile/Wi-Fi),Low,Kinesthetic Learner,93
5019,146,2025-01-12,"[0.2817435752167876, 0.04095054629246786, 0.830649194318963]",High,High,High (Mobile/Wi-Fi),High,Kinesthetic Learner,58
5020,111,2025-01-11,"[0.37059245791685524, 0.06998813485518884, 0.7475538019641753]",Moderate,High,High (Mobile/Wi-Fi),Low,Kinesthetic Learner,83
5021,124,2025-01-27,"[0.09098134085345166, 0.4071252024970009, 0.23041500414266347]",High,Moderate,High (Mobile/Wi-Fi),High,Visual Learner,98
5022,163,2025-01-28,"[0.8857421064016217, 0.5797453623388198, 0.7827567167415965]",Low,High,Moderate (Wi-Fi),Low,Kinesthetic Learner,78
5023,124,2025-01-23,"[0.6816118037800711, 0.07364288787308837, 0.14435021386717772]",Moderate,Low,Low (Mobile),High,Visual Learner,78
5024,154,2025-01-02,"[0.314470802773371, 0.08458690330194962, 0.4895479219711453]",Moderate,Moderate,High (Mobile/Wi-Fi),High,Kinesthetic Learner,89
5025,171,2025-01-13,"[0.790512001114511, 0.7128850858184417, 0.854896139312277]",Low,Low,Low (Mobile),High,Kinesthetic Learner,60
5026,165,2025-01-07,"[0.18611800177792193, 0.010301234508209633, 0.2538908936534843]",High,High,Moderate (Wi-Fi),Low,Kinesthetic Learner,77
5027,194,2025-01-06,"[0.49499526985730746, 0.5947263802332667, 0.24181208097637363]",Moderate,Moderate,Low (Mobile),Moderate,Auditory Learner,83
5028,194,2025-01-23,"[0.8452395771458977, 0.9649714850109723, 0.2093182659089481]",Moderate,Moderate,High (Mobile/Wi-Fi),Moderate,Visual Learner,57
5029,146,2025-01-04,"[0.8758054195058026, 0.2174327613605308, 0.45728412955787723]",High,High,Low (Mobile),High,Visual Learner,92
5030,151,2025-01-18,"[0.04935516428044695, 0.24474044258340566, 0.306838371573544]",Moderate,Low,Moderate (Wi-Fi),High,Kinesthetic Learner,74
5031,113,2025-01-29,"[0.040440130360237525, 0.6538650422047256, 0.3714933005534573]",Low,Low,High (Mobile/Wi-Fi),Moderate,Visual Learner,79
5032,167,2025-01-01,"[0.7341677311239072, 0.5279121428037914, 0.7555418703015852]",Low,Low,High (Mobile/Wi-Fi),High,Visual Learner,67
5033,195,2025-01-21,"[0.6713095495796533, 0.24532660921033556, 0.12563747539099812]",Low,Low,High (Mobile/Wi-Fi),Low,Auditory Learner,76
5034,177,2025-01-22,"[0.5686165975944593, 0.9310851046769625, 0.5202231138971537]",Moderate,Moderate,Moderate (Wi-Fi),Low,Auditory Learner,53
5035,193,2025-01-09,"[0.3898048542740774, 0.9179564067880578, 0.8253724912698184]",Moderate,Moderate,Low (Mobile),Moderate,Auditory Learner,56
5036,116,2025-01-23,"[0.4082440905262483, 0.6643943938216527, 0.2340640037486219]",High,Moderate,Moderate (Wi-Fi),Moderate,Kinesthetic Learner,92
5037,197,2025-01-20,"[0.039463437003792734, 0.640841432984871, 0.23508881189364705]",High,High,High (Mobile/Wi-Fi),Moderate,Auditory Learner,77
5038,163,2025-01-03,"[0.7711669575833277, 0.4487765343585973, 0.26255149731519767]",Low,Moderate,Moderate (Wi-Fi),Low,Kinesthetic Learner,75
5039,177,2025-01-05,"[0.8755659649706962, 0.30330626989721, 0.653265084416693]",Low,Moderate,Low (Mobile),Moderate,Auditory Learner,50
5040,144,2025-01-15,"[0.9441456275522635, 0.056116176663075334, 0.2756969705356437]",Low,Moderate,Moderate (Wi-Fi),Moderate,Auditory Learner,69
5041,176,2025-01-24,"[0.5970916211742177, 0.5725696926067531, 0.17637444428314542]",High,Moderate,Low (Mobile),Low,Visual Learner,54
5042,164,2025-01-25,"[0.2763335154109495, 0.038388054461375054, 0.0052483258839127744]",Moderate,Low,Moderate (Wi-Fi),Moderate,Visual Learner,54
5043,116,2025-01-26,"[0.2716979393725656, 0.5680447579053525, 0.6576822440818375]",High,Moderate,Low (Mobile),High,Auditory Learner,84
5044,131,2025-01-09,"[0.33975695947362894, 0.2164113316601175, 0.6560170719392684]",Low,High,Low (Mobile),High,Auditory Learner,65
5045,103,2025-01-05,"[0.7954329557218182, 0.0811422948377517, 0.14851075888347653]",Moderate,High,High (Mobile/Wi-Fi),High,Auditory Learner,74
5046,161,2025-01-14,"[0.6161565783877581, 0.09726079534319898, 0.6077898789833005]",Moderate,Moderate,Low (Mobile),High,Kinesthetic Learner,50
5047,167,2025-01-29,"[0.6734174996760676, 0.536267942940932, 0.24727639238348087]",Moderate,High,Moderate (Wi-Fi),High,Kinesthetic Learner,89
5048,183,2025-01-14,"[0.6827945074256392, 0.7443209905530744, 0.5421387149830722]",High,Low,High (Mobile/Wi-Fi),Moderate,Visual Learner,51
5049,123,2025-01-14,"[0.045921718123251964, 0.9025741656990733, 0.8936517847683426]",Low,High,Low (Mobile),High,Kinesthetic Learner,58
